item_id,item_name,item_description,item_price,item_category,item_is_veg,restaurant_name,restaurant_address,restaurant_phone_numbers,restaurant_cuisines,restaurant_opening_hours,restaurant_dining_rating,restaurant_delivery_rating,restaurant_dining_ratings_count,restaurant_delivery_ratings_count,restaurant_source_url,created_at,updated_at,description_clean,city
744,Cheese Volcano BBQ Chicken,"Centre loaded with Molten Cheese & topped with Pepper BBQ Chicken
*Contains non-edible container",379.0,Pizza,False,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Cheese Volcano BBQ Chicken category: Pizza description: Centre loaded with Molten Cheese & topped with Pepper BBQ Chicken
*Contains non-edible container",Ncr
745,Cheese Volcano Chicken Delight,Centre loaded with Molten Cheese & topped with Pepper BBQ Chicken & Golden,379.0,Pizza,False,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Cheese Volcano Chicken Delight category: Pizza description: Centre loaded with Molten Cheese & topped with Pepper BBQ Chicken & Golden,Ncr
746,Cheese Volcano Double Chicken,Centre loaded with Molten Cheese & topped with Pepper BBQ Chicken & Peri,379.0,Pizza,False,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Cheese Volcano Double Chicken category: Pizza description: Centre loaded with Molten Cheese & topped with Pepper BBQ Chicken & Peri,Ncr
747,Cheese Volcano Blazing Chicken,Centre loaded with Molten Cheese & topped with Chicken Keema & Red Paprika,379.0,Pizza,False,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Cheese Volcano Blazing Chicken category: Pizza description: Centre loaded with Molten Cheese & topped with Chicken Keema & Red Paprika,Ncr
748,Special Party for 4 (Veg) @Rs. 180 off,Medium Peppy Paneer + Medium Farmhouse + Garlic Bread + 2 Carbonated Beverage,1105.0,Meal Combos,True,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Special Party for 4 (Veg) @Rs. 180 off category: Meal Combos description: Medium Peppy Paneer + Medium Farmhouse + Garlic Bread + 2 Carbonated Beverage,Ncr
749,Pizza Party for 4 (Veg) @Rs. 180 Off,Meal for 4: Regular Veg Extravaganza + Regular Indi Tandoori Paneer + Regular,1119.0,Meal Combos,True,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Pizza Party for 4 (Veg) @Rs. 180 Off category: Meal Combos description: Meal for 4: Regular Veg Extravaganza + Regular Indi Tandoori Paneer + Regular,Ncr
750,Party for 4 (Veg) @Rs. 130 off,Meal for 4: Medium Margherita + Medium Farmhouse with Garlic Bread & 2,915.0,Meal Combos,True,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Party for 4 (Veg) @Rs. 130 off category: Meal Combos description: Meal for 4: Medium Margherita + Medium Farmhouse with Garlic Bread & 2,Ncr
751,Extravaganza Party for 2 (Veg) @Rs. 110 off,Meal for 2: Regular Veg Extravaganza + Regular Indi Tandoori Paneer with Chocolava,785.0,Meal Combos,True,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Extravaganza Party for 2 (Veg) @Rs. 110 off category: Meal Combos description: Meal for 2: Regular Veg Extravaganza + Regular Indi Tandoori Paneer with Chocolava,Ncr
752,Dominator Party for 2 (Non-Veg) @Rs. 140 off,Medium Non Veg Supreme + Medium Chicken Dominator + Garlic Bread + 2,855.0,Meal Combos,False,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Dominator Party for 2 (Non-Veg) @Rs. 140 off category: Meal Combos description: Medium Non Veg Supreme + Medium Chicken Dominator + Garlic Bread + 2,Ncr
753,Special Party for 2 (Veg) @Rs. 105 off,Meal for 2: Regular Pepper BBQ Chicken + Regular Chicken Dominator with Garlic,685.0,Meal Combos,True,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Special Party for 2 (Veg) @Rs. 105 off category: Meal Combos description: Meal for 2: Regular Pepper BBQ Chicken + Regular Chicken Dominator with Garlic,Ncr
754,Match Day Veg Combo @Rs. 110 off,Meal for 2: Regular Veg Extravaganza + Regular Indi Tandoori Paneer with Chocolava,769.0,Meal Combos,True,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Match Day Veg Combo @Rs. 110 off category: Meal Combos description: Meal for 2: Regular Veg Extravaganza + Regular Indi Tandoori Paneer with Chocolava,Ncr
755,Special Party for 2 (Non-Veg) @Rs. 115 off,Meal for 2: Regular Pepper BBQ Chicken + Regular Chicken Dominator with Garlic,755.0,Meal Combos,False,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Special Party for 2 (Non-Veg) @Rs. 115 off category: Meal Combos description: Meal for 2: Regular Pepper BBQ Chicken + Regular Chicken Dominator with Garlic,Ncr
756,Party for 2 (Non-Veg) @Rs. 85 off,Regular Pepper BBQ Chicken + Regular Chicken Sausage + Garlic Bread + Carbonated,615.0,Meal Combos,False,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Party for 2 (Non-Veg) @Rs. 85 off category: Meal Combos description: Regular Pepper BBQ Chicken + Regular Chicken Sausage + Garlic Bread + Carbonated,Ncr
757,Party for 2 (Veg) @Rs. 75 off,Regular Margherita +Regular  Farmhouse + Garlic Bread + Pepsi,545.0,Meal Combos,True,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Party for 2 (Veg) @Rs. 75 off category: Meal Combos description: Regular Margherita +Regular  Farmhouse + Garlic Bread + Pepsi,Ncr
758,Dominator Party for 4 (Non-Veg) @Rs. 300 off,Medium Non Veg Supreme + Medium Chicken Dominator + Garlic Bread + 2,1285.0,Meal Combos,False,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Dominator Party for 4 (Non-Veg) @Rs. 300 off category: Meal Combos description: Medium Non Veg Supreme + Medium Chicken Dominator + Garlic Bread + 2,Ncr
759,Meal for 2: Pepper BBQ Chicken & Spiced Double Chicken,Regular Pepper BBQ & Regular Spiced Double Chicken +Garlic Bread+ Carbonated Beverage (Beverage,681.0,Meal Combos,False,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Meal for 2: Pepper BBQ Chicken & Spiced Double Chicken category: Meal Combos description: Regular Pepper BBQ & Regular Spiced Double Chicken +Garlic Bread+ Carbonated Beverage (Beverage,Ncr
760,Match Day Veg Combo @Rs. 110 off,Meal for 2: Regular Veg Extravaganza + Regular Indi Tandoori Paneer with Chocolava,769.0,Meal Combos,True,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Match Day Veg Combo @Rs. 110 off category: Meal Combos description: Meal for 2: Regular Veg Extravaganza + Regular Indi Tandoori Paneer with Chocolava,Ncr
761,Meal for 4: Veg Extravaganza & Indi Tandoori Paneer,Medium Veg Extravaganza & Medium Indi Tandoori Paneer+Garlic Bread + 2 Carbonated Beverage,1235.0,Meal Combos,True,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Meal for 4: Veg Extravaganza & Indi Tandoori Paneer category: Meal Combos description: Medium Veg Extravaganza & Medium Indi Tandoori Paneer+Garlic Bread + 2 Carbonated Beverage,Ncr
762,Choco Lava Cake + Beverage,Get the indulgent Choco Lava Cake & Carbonated Beverage for just 149 (Beverage,159.0,Meal Combos,True,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Choco Lava Cake + Beverage category: Meal Combos description: Get the indulgent Choco Lava Cake & Carbonated Beverage for just 149 (Beverage,Ncr
763,Pizza Party for 4 (Veg) @Rs. 180 Off,Meal for 4: Regular Veg Extravaganza + Regular Indi Tandoori Paneer + Regular,1119.0,Meal Combos,True,Domino's Pizza,"Shop 23, Regal Building, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+911144724309""]","[""Pizza"", ""Beverages"", ""Desserts""]","[{""day"": ""Monday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Tuesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Wednesday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Thursday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Friday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Saturday"", ""hours"": ""11am \u2013 10:45pm""}, {""day"": ""Sunday"", ""hours"": ""11am \u2013 10:45pm""}]",3.4,4.3,4,1571,https://www.zomato.com/ncr/dominos-pizza-4-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Pizza Party for 4 (Veg) @Rs. 180 Off category: Meal Combos description: Meal for 4: Regular Veg Extravaganza + Regular Indi Tandoori Paneer + Regular,Ncr
