item_id,item_name,item_description,item_price,item_category,item_is_veg,restaurant_name,restaurant_address,restaurant_phone_numbers,restaurant_cuisines,restaurant_opening_hours,restaurant_dining_rating,restaurant_delivery_rating,restaurant_dining_ratings_count,restaurant_delivery_ratings_count,restaurant_source_url,created_at,updated_at
253,"Chicken Seekh Kepsa Biryani [Boneless, Serves 2]",[Accompanied with Onion Raita] (1200gms) Four (4) pieces of  soft and succulent,819.0,Biryani & Rice Dishes,false,"House Of Biryan- Biryani, Kepsa And More","M/48/2 And 3, Ground Floor, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918282825325""]","[""Biryani"", ""Kebab"", ""Rolls"", ""Mandi"", ""Awadhi"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}]",4.5,4.5,1403,1403,https://www.zomato.com/ncr/house-of-biryan-biryani-kepsa-and-more-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
254,"Dum Chicken Tikka Biryani [Boneless, Serves 4]","[Accompanied with Onion Raita] (2400gms) Koyla smoked chicken tikka, slow cooked on dum",1719.0,Biryani & Rice Dishes,false,"House Of Biryan- Biryani, Kepsa And More","M/48/2 And 3, Ground Floor, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918282825325""]","[""Biryani"", ""Kebab"", ""Rolls"", ""Mandi"", ""Awadhi"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}]",4.5,4.5,1403,1403,https://www.zomato.com/ncr/house-of-biryan-biryani-kepsa-and-more-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
255,"Classic Chicken Biryani [Boneless, Serves 4]","[Accompanied with Onion Raita] (2400gms) Boneless pieces of chicken, slow cooked on dum",1599.0,Biryani & Rice Dishes,false,"House Of Biryan- Biryani, Kepsa And More","M/48/2 And 3, Ground Floor, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918282825325""]","[""Biryani"", ""Kebab"", ""Rolls"", ""Mandi"", ""Awadhi"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}]",4.5,4.5,1403,1403,https://www.zomato.com/ncr/house-of-biryan-biryani-kepsa-and-more-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
256,"Hyderabadi Chicken Biryani [Boneless, Serves 4]","[Accompanied with Onion Raita] (2400gms) Slow cooked boneless chicken, cooked in hyderabadi spices,",1639.0,Biryani & Rice Dishes,false,"House Of Biryan- Biryani, Kepsa And More","M/48/2 And 3, Ground Floor, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918282825325""]","[""Biryani"", ""Kebab"", ""Rolls"", ""Mandi"", ""Awadhi"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}]",4.5,4.5,1403,1403,https://www.zomato.com/ncr/house-of-biryan-biryani-kepsa-and-more-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
257,Egg and Potato Biryani [Serves 4],"[Accompanied with Onion Raita] (2400gms) Hard boiled egg and fried potato, cooked in",1359.0,Biryani & Rice Dishes,false,"House Of Biryan- Biryani, Kepsa And More","M/48/2 And 3, Ground Floor, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918282825325""]","[""Biryani"", ""Kebab"", ""Rolls"", ""Mandi"", ""Awadhi"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}]",4.5,4.5,1403,1403,https://www.zomato.com/ncr/house-of-biryan-biryani-kepsa-and-more-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
258,"Chicken Seekh Biryani [Boneless, Serves 4]",[Accompanied with Onion Raita] (2400gms) Sigdi grilled chicken seekh cooked in a classic,1519.0,Biryani & Rice Dishes,false,"House Of Biryan- Biryani, Kepsa And More","M/48/2 And 3, Ground Floor, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918282825325""]","[""Biryani"", ""Kebab"", ""Rolls"", ""Mandi"", ""Awadhi"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}]",4.5,4.5,1403,1403,https://www.zomato.com/ncr/house-of-biryan-biryani-kepsa-and-more-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
259,"Afghani Chicken Tikka Biryani [Boneless, Serves 4]",[Accompanied with Onion Raita] (2400gms) Our signature freshly cooked chicken in an afghani,1719.0,Biryani & Rice Dishes,false,"House Of Biryan- Biryani, Kepsa And More","M/48/2 And 3, Ground Floor, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918282825325""]","[""Biryani"", ""Kebab"", ""Rolls"", ""Mandi"", ""Awadhi"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}]",4.5,4.5,1403,1403,https://www.zomato.com/ncr/house-of-biryan-biryani-kepsa-and-more-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
260,"Butter Chicken Biryani [Boneless, Serves 4]","[Accompanied with Onion Raita] (600gms) Our classic murgh makhani, completed its further education",1799.0,Biryani & Rice Dishes,false,"House Of Biryan- Biryani, Kepsa And More","M/48/2 And 3, Ground Floor, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918282825325""]","[""Biryani"", ""Kebab"", ""Rolls"", ""Mandi"", ""Awadhi"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}]",4.5,4.5,1403,1403,https://www.zomato.com/ncr/house-of-biryan-biryani-kepsa-and-more-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
261,"Chicken Tandoori Biryani [With Bone, Serves 4]","[Accompanied with Onion Raita] (2400gms) Tandoori chicken, slow cooked on dum with layered",1879.0,Biryani & Rice Dishes,false,"House Of Biryan- Biryani, Kepsa And More","M/48/2 And 3, Ground Floor, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918282825325""]","[""Biryani"", ""Kebab"", ""Rolls"", ""Mandi"", ""Awadhi"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}]",4.5,4.5,1403,1403,https://www.zomato.com/ncr/house-of-biryan-biryani-kepsa-and-more-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
262,"Chicken 65 Biryani [Boneless,Serves 4]","[Accompanied with Onion Raita] (2 kg) Our take on the classic fusion favorite,",1719.0,Biryani & Rice Dishes,false,"House Of Biryan- Biryani, Kepsa And More","M/48/2 And 3, Ground Floor, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918282825325""]","[""Biryani"", ""Kebab"", ""Rolls"", ""Mandi"", ""Awadhi"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}]",4.5,4.5,1403,1403,https://www.zomato.com/ncr/house-of-biryan-biryani-kepsa-and-more-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
263,Koyla Smoked Paneer Tikka Biryani [Serves 4],"[Accompanied with Onion Raita] (2400gms) Smoked paneer, slow cooked in a classic biryani",1719.0,Biryani & Rice Dishes,true,"House Of Biryan- Biryani, Kepsa And More","M/48/2 And 3, Ground Floor, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918282825325""]","[""Biryani"", ""Kebab"", ""Rolls"", ""Mandi"", ""Awadhi"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}]",4.5,4.5,1403,1403,https://www.zomato.com/ncr/house-of-biryan-biryani-kepsa-and-more-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
264,Classic Veg Biryani [Serves 4],"Accompanied with onion raita] (2400 gms) Assorted exotic veggies (broccoli, bell peppers and",1559.0,Biryani & Rice Dishes,true,"House Of Biryan- Biryani, Kepsa And More","M/48/2 And 3, Ground Floor, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918282825325""]","[""Biryani"", ""Kebab"", ""Rolls"", ""Mandi"", ""Awadhi"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}]",4.5,4.5,1403,1403,https://www.zomato.com/ncr/house-of-biryan-biryani-kepsa-and-more-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
265,Bhuna Jackfruit Biryani [Serves 4],[Accompanied with Onion Raita] (2400gms) A favourite among the vegetarians that are part,1559.0,Biryani & Rice Dishes,true,"House Of Biryan- Biryani, Kepsa And More","M/48/2 And 3, Ground Floor, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918282825325""]","[""Biryani"", ""Kebab"", ""Rolls"", ""Mandi"", ""Awadhi"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}]",4.5,4.5,1403,1403,https://www.zomato.com/ncr/house-of-biryan-biryani-kepsa-and-more-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
266,Hyderabadi Veg and Paneer Biryani [Serves 4],"[Accompanied with Onion Raita] (2400gms) Freshly sauteed vegetables and paneer, cooked in hyderabadi",1599.0,Biryani & Rice Dishes,true,"House Of Biryan- Biryani, Kepsa And More","M/48/2 And 3, Ground Floor, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918282825325""]","[""Biryani"", ""Kebab"", ""Rolls"", ""Mandi"", ""Awadhi"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}]",4.5,4.5,1403,1403,https://www.zomato.com/ncr/house-of-biryan-biryani-kepsa-and-more-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
267,Awadhi Veg Biryani [Serves 4],"[Accompanied with Onion Raita] (2400gms) Veggies cooked in an awadhi gravy, layered with",1559.0,Biryani & Rice Dishes,true,"House Of Biryan- Biryani, Kepsa And More","M/48/2 And 3, Ground Floor, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918282825325""]","[""Biryani"", ""Kebab"", ""Rolls"", ""Mandi"", ""Awadhi"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}]",4.5,4.5,1403,1403,https://www.zomato.com/ncr/house-of-biryan-biryani-kepsa-and-more-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
268,Dum Hyderabadi Jackfruit Biryani [Serves 4],"[Accompanied with Onion Raita] (2 kg) Juicy, fall apart jackfruit chunks are marinated",1839.0,Biryani & Rice Dishes,true,"House Of Biryan- Biryani, Kepsa And More","M/48/2 And 3, Ground Floor, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918282825325""]","[""Biryani"", ""Kebab"", ""Rolls"", ""Mandi"", ""Awadhi"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}]",4.5,4.5,1403,1403,https://www.zomato.com/ncr/house-of-biryan-biryani-kepsa-and-more-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
269,Chicken Tandoori Kepsa Biryani [Serves 4],[Accompanied with Onion Raita] (2400gms) Full tandoori chicken of two breasts and two,1799.0,Biryani & Rice Dishes,false,"House Of Biryan- Biryani, Kepsa And More","M/48/2 And 3, Ground Floor, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918282825325""]","[""Biryani"", ""Kebab"", ""Rolls"", ""Mandi"", ""Awadhi"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}]",4.5,4.5,1403,1403,https://www.zomato.com/ncr/house-of-biryan-biryani-kepsa-and-more-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911
